H2B,10.200000000000001
H2B,10.4
H2B,11.0
H2B,11.8
H2B,12.0
H2B,12.200000000000001
H2B,12.600000000000001
H2B,1200.0
H2B,121.60000000000001
H2B,127.60000000000001
H2B,13.0
H2B,1310.0
H2B,132.20000000000002
H2B,14.0
H2B,14.200000000000001
H2B,142.4
H2B,1420.4
H2B,15.200000000000001
H2B,1510.8000000000002
H2B,1522.6000000000001
H2B,154.0
H2B,156.0
H2B,1568.4
H2B,169.20000000000002
H2B,1727.8000000000002
H2B,1744.4
H2B,1885.0
H2B,19.0
H2B,20.0
H2B,203.60000000000002
H2B,22.6
H2B,22.8
H2B,2219.8
H2B,2438.4
H2B,2509.6000000000004
H2B,2546.6000000000004
H2B,26.0
H2B,27.0
H2B,270.6
H2B,28.200000000000003
H2B,28.400000000000002
H2B,28.8
H2B,29.8
H2B,30.0
H2B,30.0
H2B,30.400000000000002
H2B,30.8
H2B,32.6
H2B,324.20000000000005
H2B,330.8
H2B,335.20000000000005
H2B,337.6
H2B,35.2
H2B,37.0
H2B,378.0
H2B,378.0
H2B,38.800000000000004
H2B,3915.8
H2B,41.0
H2B,417.6
H2B,43.0
H2B,4360.6
H2B,45.400000000000006
H2B,475.40000000000003
H2B,4799.400000000001
H2B,491.40000000000003
H2B,50.2
H2B,514.0
H2B,534.6
H2B,555.2
H2B,56.6
H2B,57.800000000000004
H2B,572.8000000000001
H2B,59.6
H2B,617.2
H2B,621.0
H2B,625.8000000000001
H2B,684.0
H2B,714.2
H2B,72.60000000000001
H2B,783.8000000000001
H2B,859.8000000000001
H2B,916.0
H2B,92.60000000000001
H2B,938.4000000000001
H2B,95.80000000000001
H2B,96.0
H2B,996.2
H3,3799.4
H3,3800.2000000000003
H3,4299.400000000001
H3,4299.400000000001
H3,4300.2
H3,4300.2
H3,4799.400000000001
H3,4799.400000000001
H3,4799.400000000001
H3,4799.8
H3,4799.8
H3,4800.2
H4,10.0
H4,10.200000000000001
H4,102.0
H4,108.60000000000001
H4,1191.6000000000001
H4,12.200000000000001
H4,12.600000000000001
H4,12.8
H4,1238.6000000000001
H4,127.4
H4,13.0
H4,13.200000000000001
H4,159.8
H4,16.0
H4,16.6
H4,161.8
H4,20.0
H4,20.400000000000002
H4,20.8
H4,2171.4
H4,2195.8
H4,23.200000000000003
H4,24.8
H4,251.60000000000002
H4,2564.0
H4,2573.8
H4,2691.0
H4,3485.4
H4,3643.6000000000004
H4,384.8
H4,39.400000000000006
H4,4064.6000000000004
H4,4121.400000000001
H4,4299.400000000001
H4,4657.0
H4,476.8
H4,4799.400000000001
H4,4799.8
H4,512.2
H4,526.4
H4,57.2
H4,57.800000000000004
H4,60.0
H4,61.6
H4,63.400000000000006
H4,671.8000000000001
H4,68.2
H4,69.60000000000001
H4,79.2
H4,83.2
H4,89.60000000000001
H4,98.4
